S_ID	T_ID	TOKENcorr	TOKENorig	LEMMA	POS
s1bf	w1fba	geletzt	geletzt	letzen	VVPP
s1bf	w1fbb	;	;	;	$.
s1bf	w1fbc	Das	Das	d	ART
s1bf	w1fbd	Tröpflein	Troͤpflein	Tropflein	NN
s1bf	w1fbe	brennet	brennet	brennen	VVFIN
s1bf	w1fbf	ihn	ihn	er	PPER
s1bf	w1fc0	,	,	,	$,
s1bf	w1fc1	das	das	d	ART
s1bf	w1fc2	fremde	fremde	fremd	ADJA
s1bf	w1fc3	Gaumen	Gaumen	Gaumen	NN
s1bf	w1fc4	netzt	netzt	netzen	VVFIN
s1bf	w1fc5	.	.	.	$.

# text = 106 .
s8da	w9bc4	106	106	106	CARD
s8da	w9bc5	.	.	.	$.

# text = Aus Saadi's Reiſeſpruͤchen .
s1c0	w1fc6	Aus	Aus	aus	APPR
s1c0	w1fc7	Saadi's	Saadi's	Saadi	NE
s1c0	w1fc8	Reisesprüchen	Reiſeſpruͤchen	Reisespruch	NN
s1c0	w1fc9	.	.	.	$.

# text = Geh auf die Reiſe , Freund !
s1c1	w1fca	Gehe	Geh	Gehe	NE
s1c1	w1fcb	auf	auf	auf	APPR
s1c1	w1fcc	die	die	d	ART
s1c1	w1fcd	Reise	Reiſe	Reise	NN
s1c1	w1fce	,	,	,	$,
s1c1	w1fcf	Freund	Freund	Freund	NN
s1c1	w1fd0	!	!	!	$.

# text = Der dir das Reiſen preiſt , Der hat es auch erprobt , der Saadi war gereiſt .
s1c2	w1fd1	Der	Der	d	ART
s1c2	w1fd2	dir	dir	du	PPER
s1c2	w1fd3	das	das	d	ART
s1c2	w1fd4	Reisen	Reiſen	Reise	NN
s1c2	w1fd5	preist	preiſt	preisen	VVFIN
s1c2	w1fd6	,	,	,	$,
s1c2	w1fd7	Der	Der	die	PDS
s1c2	w1fd8	hat	hat	haben	VAFIN
s1c2	w1fd9	es	es	es	PPER
s1c2	w1fda	auch	auch	auch	ADV
s1c2	w1fdb	erprobt	erprobt	erproben	VVPP
s1c2	w1fdc	,	,	,	$,
s1c2	w1fdd	der	der	d	ART
s1c2	w1fde	Sadi	Saadi	Sadi	NE
s1c2	w1fdf	war	war	sein	VAFIN
s1c2	w1fe0	gereist	gereiſt	reisen	VVPP
s1c2	w1fe1	.	.	.	$.

# text = Nicht Eine Roſe gibts , nicht Einen gruͤnen Baum ; Voll Baͤume ſteht die Welt , voll Roſen bluͤht der Raum .
s1c3	w1fe2	Nicht	Nicht	nicht	PTKNEG
s1c3	w1fe3	Eine	Eine	eine	ART
s1c3	w1fe4	Rose	Roſe	Rose	NE
s1c3	w1fe5	gibt_es	gibts	geben_es	VVFIN
s1c3	w1fe6	,	,	,	$,
s1c3	w1fe7	nicht	nicht	nicht	PTKNEG
s1c3	w1fe8	Einen	Einen	eine	ART
s1c3	w1fe9	grünen	gruͤnen	grün	ADJA
s1c3	w1fea	Baum	Baum	Baum	NN
s1c3	w1feb	;	;	;	$.
s1c3	w1fec	Voll	Voll	Voll	NE
s1c3	w1fed	Bäume	Baͤume	Baum	NN
s1c3	w1fee	steht	ſteht	stehen	VVFIN
s1c3	w1fef	die	die	d	ART
s1c3	w1ff0	Welt	Welt	Welt	NN
s1c3	w1ff1	,	,	,	$,
s1c3	w1ff2	voll	voll	voll	ADJD
s1c3	w1ff3	Rosen	Roſen	Rose	NN
s1c3	w1ff4	blüht	bluͤht	blühen	VVFIN
s1c3	w1ff5	der	der	d	ART
s1c3	w1ff6	Raum	Raum	Raum	NN
s1c3	w1ff7	.	.	.	$.

# text = Was willſt du wie ein Huhn im Hofe Koͤrner klauben , Wenn du dich ſchwingen kannſt frei in die Luft wie Tauben ?
s1c4	w1ff8	Was	Was	was	PWS
s1c4	w1ff9	willst	willſt	wollen	VMFIN
s1c4	w1ffa	du	du	du	PPER
s1c4	w1ffb	wie	wie	wie	KOKOM
s1c4	w1ffc	ein	ein	eine	ART
s1c4	w1ffd	Huhn	Huhn	Huhn	NN
s1c4	w1ffe	im	im	im	APPRART
s1c4	w1fff	Hofe	Hofe	Hof	NN
s1c4	w2000	Körner	Koͤrner	Körner	NE
s1c4	w2001	klauben	klauben	klauben	VVINF
s1c4	w2002	,	,	,	$,
s1c4	w2003	Wenn	Wenn	wenn	KOUS
s1c4	w2004	du	du	du	PPER
s1c4	w2005	dich	dich	dich	PRF
s1c4	w2006	schwingen	ſchwingen	schwingen	VVINF
s1c4	w2007	kannst	kannſt	können	VMFIN
s1c4	w2008	frei	frei	frei	ADJD
s1c4	w2009	in	in	in	APPR
s1c4	w200a	die	die	d	ART
s1c4	w200b	Luft	Luft	Luft	NN
s1c4	w200c	wie	wie	wie	KOKOM
s1c4	w200d	Tauben	Tauben	Taube	NN
s1c4	w200e	?	?	?	$.

# text = Die Schnecke reiſt bequem , ſie reiſt mit ihrem Haus , Dafuͤr ſieht ſie nicht viel , und kommt nicht weit hinaus .
s1c5	w200f	Die	Die	d	ART
s1c5	w2010	Schnecke	Schnecke	Schnecke	NN
s1c5	w2011	reist	reiſt	reisen	VVFIN
s1c5	w2012	bequem	bequem	bequem	ADJD
s1c5	w2013	,	,	,	$,
s1c5	w2014	sie	ſie	sie	PPER
s1c5	w2015	reist	reiſt	reisen	VVFIN
s1c5	w2016	mit	mit	mit	APPR
s1c5	w2017	ihrem	ihrem	ihr	PPOSAT
s1c5	w2018	Haus	Haus	Haus	NN
s1c5	w2019	,	,	,	$,
s1c5	w201a	Dafür	Dafuͤr	dafür	PAV
s1c5	w201b	sieht	ſieht	sehen	VVFIN
s1c5	w201c	sie	ſie	sie	PPER
s1c5	w201d	nicht	nicht	nicht	PTKNEG
s1c5	w201e	viel	viel	viel	ADV
s1c5	w201f	,	,	,	$,
s1c5	w2020	und	und	und	KON
s1c5	w2021	kommt	kommt	kommen	VVFIN
s1c5	w2022	nicht	nicht	nicht	PTKNEG
s1c5	w2023	weit	weit	weit	ADJD
s1c5	w2024	hinaus	hinaus	hinaus	PTKVZ
s1c5	w2025	.	.	.	$.

# text = Gefaͤhrten ſuch' ich mir , die etwas mit mir wagen , Nicht einen Reiſefreund , des Buͤndel ich ſoll tragen .
s1c6	w2026	Gefährten	Gefaͤhrten	Gefährte	NN
s1c6	w2027	suche	ſuch'	suchen	VVFIN
s1c6	w2028	ich	ich	ich	PPER
s1c6	w2029	mir	mir	ich	PPER
s1c6	w202a	,	,	,	$,
s1c6	w202b	die	die	die	PRELS
s1c6	w202c	etwas	etwas	etwas	PIS
s1c6	w202d	mit	mit	mit	APPR
s1c6	w202e	mir	mir	ich	PPER
s1c6	w202f	wagen	wagen	wagen	VVINF
s1c6	w2030	,	,	,	$,
s1c6	w2031	Nicht	Nicht	nicht	PTKNEG
s1c6	w2032	einen	einen	eine	ART
s1c6	w2033	Reisefreund	Reiſefreund	Reisefreund	NN
s1c6	w2034	,	,	,	$,
s1c6	w2035	des	des	d	ART
s1c6	w2036	Bündel	Buͤndel	Bündel	NN
s1c6	w2037	ich	ich	ich	PPER
s1c6	w2038	soll	ſoll	sollen	VMFIN
s1c6	w2039	tragen	tragen	tragen	VVINF
s1c6	w203a	.	.	.	$.

# text = Der Seele Kraft beſteht im Trachten und Betrachten ; Betrachten ſollſt du viel , doch nicht nach allem trachten .
s1c7	w203b	Der	Der	d	ART
s1c7	w203c	Seele	Seele	Seele	NN
s1c7	w203d	Kraft	Kraft	Kraft	NN
s1c7	w203e	besteht	beſteht	bestehen	VVFIN
s1c7	w203f	im	im	im	APPRART
s1c7	w2040	Trachten	Trachten	Tracht	NN
s1c7	w2041	und	und	und	KON
s1c7	w2042	Betrachten	Betrachten	Betrachten	NN
s1c7	w2043	;	;	;	$.
s1c7	w2044	Betrachten	Betrachten	Betrachten	NN
s1c7	w2045	sollst	ſollſt	sollen	VMFIN
s1c7	w2046	du	du	du	PPER
s1c7	w2047	viel	viel	viel	ADV
s1c7	w2048	,	,	,	$,
s1c7	w2049	doch	doch	doch	ADV
s1c7	w204a	nicht	nicht	nicht	PTKNEG
s1c7	w204b	nach	nach	nach	APPR
s1c7	w204c	allem	allem	alle	PIS
s1c7	w204d	trachten	trachten	trachten	VVINF
s1c7	w204e	.	.	.	$.

# text = Durcheilſt du alles ſchnell , ſo wirſt du vieles ſehn ; Das Eine ſiehſt du recht , bleibſt du beim Einen ſtehn .
s1c8	w204f	Durcheilst	Durcheilſt	durcheilen	VVFIN
s1c8	w2050	du	du	du	PPER
s1c8	w2051	alles	alles	alle	PIS
s1c8	w2052	schnell	ſchnell	schnell	ADJD
s1c8	w2053	,	,	,	$,
s1c8	w2054	so	ſo	so	ADV
s1c8	w2055	wirst	wirſt	werden	VAFIN
s1c8	w2056	du	du	du	PPER
s1c8	w2057	vieles	vieles	vieles	PIS
s1c8	w2058	sehen	ſehn	sehen	VVINF
s1c8	w2059	;	;	;	$.
s1c8	w205a	Das	Das	die	PDS
s1c8	w205b	Eine	Eine	eine	ART
s1c8	w205c	siehst	ſiehſt	sehen	VVFIN
s1c8	w205d	du	du	du	PPER
s1c8	w205e	recht	recht	recht	ADJD
s1c8	w205f	,	,	,	$,
s1c8	w2060	bleibst	bleibſt	bleiben	VVFIN
s1c8	w2061	du	du	du	PPER
s1c8	w2062	beim	beim	beim	APPRART
s1c8	w2063	Einen	Einen	eine	ART
s1c8	w2064	stehen	ſtehn	stehen	VVFIN
s1c8	w2065	.	.	.	$.

# text = Ein kluger Wandersmann ruht aus am Scheidewege ; Da ruh' ich nicht umſonſt , indes ich uͤberlege .
s1c9	w2066	Ein	Ein	eine	ART
s1c9	w2067	kluger	kluger	klug	ADJA
s1c9	w2068	Wandersmann	Wandersmann	Wandersmann	NN
s1c9	w2069	ruht	ruht	ruhen	VVFIN
s1c9	w206a	aus	aus	aus	APPR
s1c9	w206b	am	am	am	APPRART
s1c9	w206c	Scheidewege	Scheidewege	Scheideweg	NN
s1c9	w206d	;	;	;	$.
s1c9	w206e	Da	Da	da	ADV
s1c9	w206f	ruhe	ruh'	ruhen	VVFIN
s1c9	w2070	ich	ich	ich	PPER
s1c9	w2071	nicht	nicht	nicht	PTKNEG
s1c9	w2072	umsonst	umſonſt	umsonst	ADV
s1c9	w2073	,	,	,	$,
s1c9	w2074	indes	indes	indes	ADV
s1c9	w2075	ich	ich	ich	PPER
s1c9	w2076	überlege	uͤberlege	überlegen	VVFIN
s1c9	w2077	.	.	.	$.

# text = Viel beſſer aber iſts auf gut Gluͤck irre gehn , Als bis zum Untergang der Sonn' am Scheidweg ſtehn .
s1ca	w2078	Viel	Viel	viel	ADV
s1ca	w2079	besser	beſſer	gut	ADJD
s1ca	w207a	aber	aber	aber	ADV
s1ca	w207b	ist_es	iſts	sein_es	VAFIN
s1ca	w207c	auf	auf	auf	APPR
s1ca	w207d	gut	gut	gut	ADJD
s1ca	w207e	Glück	Gluͤck	Glück	NN
s1ca	w207f	irre	irre	Irre	NN
s1ca	w2080	gehen	gehn	gehen	VVINF
s1ca	w2081	,	,	,	$,
s1ca	w2082	Als	Als	als	KOUS
s1ca	w2083	bis	bis	bis	APPR
s1ca	w2084	zum	zum	zum	APPRART
s1ca	w2085	Untergang	Untergang	Untergang	NN
s1ca	w2086	der	der	d	ART
s1ca	w2087	Sonne	Sonn'	Sonne	NN
s1ca	w2088	am	am	am	APPRART
s1ca	w2089	Scheidweg	Scheidweg	Scheidweg	NN
s1ca	w208a	stehen	ſtehn	stehen	VVFIN
s1ca	w208b	.	.	.	$.

# text = Ich habe viel geirrt , ich hab' auch viel getroffen Beim Irren , was nicht war auf gradem Weg zu hoffen .
s1cb	w208c	Ich	Ich	ich	PPER
s1cb	w208d	habe	habe	haben	VAFIN
s1cb	w208e	viel	viel	viel	ADV
s1cb	w208f	geirrt	geirrt	irren	VVPP
s1cb	w2090	,	,	,	$,
s1cb	w2091	ich	ich	ich	PPER
s1cb	w2092	habe	hab'	haben	VAFIN
s1cb	w2093	auch	auch	auch	ADV
s1cb	w2094	viel	viel	viel	ADV
s1cb	w2095	getroffen	getroffen	treffen	VVPP
s1cb	w2096	Beim	Beim	beim	APPRART
s1cb	w2097	Irren	Irren	Irre	NN
s1cb	w2098	,	,	,	$,
s1cb	w2099	was	was	was	PRELS
s1cb	w209a	nicht	nicht	nicht	PTKNEG
s1cb	w209b	war	war	sein	VAFIN
s1cb	w209c	auf	auf	auf	APPR
s1cb	w209d	geradem	gradem	gerade	ADJA
s1cb	w209e	Weg	Weg	Weg	NN
s1cb	w209f	zu	zu	zu	PTKZU
s1cb	w20a0	hoffen	hoffen	hoffen	VVINF
s1cb	w20a1	.	.	.	$.

# text = Ich ſehs , daß ich gefehlt ; was hilft , daß es mich reute ?
s1cc	w20a2	Ich	Ich	ich	PPER
s1cc	w20a3	sehe_es	ſehs	sehe_es	VVFIN
s1cc	w20a4	,	,	,	$,
s1cc	w20a5	daß	daß	daß	KOUS
s1cc	w20a6	ich	ich	ich	PPER
s1cc	w20a7	gefehlt	gefehlt	fehlen	VVPP
s1cc	w20a8	;	;	;	$.
s1cc	w20a9	was	was	was	PWS
s1cc	w20aa	hilft	hilft	helfen	VVFIN
s1cc	w20ab	,	,	,	$,
s1cc	w20ac	daß	daß	daß	KOUS
s1cc	w20ad	es	es	es	PPER
s1cc	w20ae	mich	mich	mich	PRF
s1cc	w20af	reute	reute	reuten	VVFIN
s1cc	w20b0	?	?	?	$.

# text = Das Geſtern fraß der Fehl , ſoll freſſen Reu das Heute ?
s1cd	w20b1	Das	Das	die	PDS
s1cd	w20b2	Gestern	Geſtern	gestern	ADV
s1cd	w20b3	fraß	fraß	fressen	VVFIN
s1cd	w20b4	der	der	d	ART
s1cd	w20b5	Fehl	Fehl	Fehl	NN
s1cd	w20b6	,	,	,	$,
s1cd	w20b7	soll	ſoll	sollen	VMFIN
s1cd	w20b8	fressen	freſſen	fressen	VVINF
s1cd	w20b9	Reue	Reu	Reue	NN
s1cd	w20ba	das	das	d	ART
s1cd	w20bb	Heute	Heute	heute	ADV
s1cd	w20bc	?	?	?	$.

# text = Mach' es ſogut du kannſt ; und haſt du 's ſchlecht gemacht , So preiſ' in Demuth Gott , der Alles recht gemacht .
s1ce	w20bd	Mache	Mach'	machen	VVFIN
s1ce	w20be	es	es	es	PPER
s1ce	w20bf	sogut	ſogut	sogut	KOUS
s1ce	w20c0	du	du	du	PPER
s1ce	w20c1	kannst	kannſt	können	VMFIN
s1ce	w20c2	;	;	;	$.
s1ce	w20c3	und	und	und	KON
s1ce	w20c4	hast	haſt	haben	VAFIN
s1ce	w20c5	du	du	du	PPER
s1ce	w20c6	es	's	es	PPER
s1ce	w20c7	schlecht	ſchlecht	schlecht	ADJD
s1ce	w20c8	gemacht	gemacht	machen	VVPP
s1ce	w20c9	,	,	,	$,
s1ce	w20ca	So	So	so	ADV
s1ce	w20cb	preis	preiſ'	preis	PTKVZ
s1ce	w20cc	in	in	in	APPR
s1ce	w20cd	Demut	Demuth	Demut	NN
s1ce	w20ce	Gott	Gott	Gott	NN
s1ce	w20cf	,	,	,	$,
s1ce	w20d0	der	der	die	PRELS
s1ce	w20d1	Alles	Alles	alle	PIS
s1ce	w20d2	recht	recht	recht	ADJD
s1ce	w20d3	gemacht	gemacht	machen	VVPP
s1ce	w20d4	.	.	.	$.

# text = 107 .
s8db	w9bc6	107	107	107	CARD
s8db	w9bc7	.	.	.	$.

# text = Auf Reiſen willſt du gehn ?
s1cf	w20d5	Auf	Auf	auf	APPR
s1cf	w20d6	Reisen	Reiſen	Reise	NN
s1cf	w20d7	willst	willſt	wollen	VMFIN
s1cf	w20d8	du	du	du	PPER
s1cf	w20d9	gehen	gehn	gehen	VVINF
s1cf	w20da	?	?	?	$.

# text = was willſt du ſehn auf Reiſen ?
s1d0	w20db	was	was	was	PWS
s1d0	w20dc	willst	willſt	wollen	VMFIN
s1d0	w20dd	du	du	du	PPER
s1d0	w20de	sehen	ſehn	sehen	VVFIN
s1d0	w20df	auf	auf	auf	APPR
s1d0	w20e0	Reisen	Reiſen	Reise	NN
s1d0	w20e1	?	?	?	$.

# text = Laß dir die Luſt vergehn , die Luſt zu gehn auf Reiſen !
s1d1	w20e2	Laß	Laß	lassen	VVIMP
s1d1	w20e3	dir	dir	du	PPER
s1d1	w20e4	die	die	d	ART
s1d1	w20e5	Lust	Luſt	Lust	NN
s1d1	w20e6	vergehen	vergehn	vergehen	VVINF
s1d1	w20e7	,	,	,	$,
s1d1	w20e8	die	die	d	ART
s1d1	w20e9	Lust	Luſt	Lust	NN
s1d1	w20ea	zu	zu	zu	PTKZU
s1d1	w20eb	gehen	gehn	gehen	VVINF
s1d1	w20ec	auf	auf	auf	APPR
s1d1	w20ed	Reisen	Reiſen	Reise	NN
s1d1	w20ee	!	!	!	$.

# text = Die Welt iſt immer jung , du biſt geworden alt , Das merkſt du weniger am alten Aufenthalt .
s1d2	w20ef	Die	Die	d	ART
s1d2	w20f0	Welt	Welt	Welt	NN
s1d2	w20f1	ist	iſt	sein	VAFIN
s1d2	w20f2	immer	immer	immer	ADV
s1d2	w20f3	jung	jung	jung	ADJD
s1d2	w20f4	,	,	,	$,
s1d2	w20f5	du	du	du	PPER
s1d2	w20f6	bist	biſt	sein	VAFIN
s1d2	w20f7	geworden	geworden	werden	VAPP
s1d2	w20f8	alt	alt	alt	ADJD
s1d2	w20f9	,	,	,	$,
s1d2	w20fa	Das	Das	die	PDS
s1d2	w20fb	merkst	merkſt	merken	VVFIN
s1d2	w20fc	du	du	du	PPER
s1d2	w20fd	weniger	weniger	wenige	ADV
s1d2	w20fe	am	am	am	APPRART
s1d2	w20ff	alten	alten	alt	ADJA
s1d2	w2100	Aufenthalt	Aufenthalt	Aufenthalt	NN
s1d2	w2101	.	.	.	$.

# text = Das ſagt im fremden Raum dir jeder friſche Baum : Dein Lenz iſt abgebluͤht , und ausgetraͤumt dein Traum .
s1d3	w2102	Das	Das	die	PDS
s1d3	w2103	sagt	ſagt	sagen	VVFIN
s1d3	w2104	im	im	im	APPRART
s1d3	w2105	fremden	fremden	fremd	ADJA
s1d3	w2106	Raum	Raum	Raum	NN
s1d3	w2107	dir	dir	du	PPER
s1d3	w2108	jeder	jeder	jede	PIAT
s1d3	w2109	frische	friſche	frisch	ADJA
s1d3	w210a	Baum	Baum	Baum	NN
s1d3	w210b	:	:	:	$.
s1d3	w210c	Dein	Dein	dein	PPOSAT
s1d3	w210d	Lenz	Lenz	Lenz	NN
s1d3	w210e	ist	iſt	sein	VAFIN
s1d3	w210f	abgeblüht	abgebluͤht	abblühen	VVPP
s1d3	w2110	,	,	,	$,
s1d3	w2111	und	und	und	KON
s1d3	w2112	ausgeträumt	ausgetraͤumt	austräumen	VVPP
s1d3	w2113	dein	dein	dein	PPOSAT
s1d3	w2114	Traum	Traum	Traum	NN
s1d3	w2115	.	.	.	$.

# text = Drum rath' ich dir , wenn Rath du willſt annehmen : Reiſe , Nicht gradaus wie der Wind , nur wie die Sonn im Kreiſe !
s1d4	w2116	Darum	Drum	darum	PAV
s1d4	w2117	rat	rath'	rath'	XY
s1d4	w2118	ich	ich	ich	PPER
s1d4	w2119	dir	dir	du	PPER
s1d4	w211a	,	,	,	$,
s1d4	w211b	wenn	wenn	wenn	KOUS
s1d4	w211c	Rat	Rath	Rat	NN
s1d4	w211d	du	du	du	PPER
s1d4	w211e	willst	willſt	wollen	VMFIN
s1d4	w211f	annehmen	annehmen	annehmen	VVINF
s1d4	w2120	:	:	:	$.
s1d4	w2121	Reise	Reiſe	Reise	NN
s1d4	w2122	,	,	,	$,
s1d4	w2123	Nicht	Nicht	nicht	PTKNEG
s1d4	w2124	geradeaus	gradaus	geradeaus	ADV
s1d4	w2125	wie	wie	wie	KOKOM
s1d4	w2126	der	der	d	ART
s1d4	w2127	Wind	Wind	Wind	NN
s1d4	w2128	,	,	,	$,
s1d4	w2129	nur	nur	nur	ADV
s1d4	w212a	wie	wie	wie	KOKOM
s1d4	w212b	die	die	d	ART
s1d4	w212c	Sonne	Sonn	Sonne	NN
s1d4	w212d	im	im	im	APPRART
s1d4	w212e	Kreise	Kreiſe	Kreis	NN
s1d4	w212f	!	!	!	$.

# text = Heb in Gedanken dich zu ihr empor , und ſchau Herab : die Erd ' iſt gruͤn , ſoweit der Himmel blau .
s1d5	w2130	Hebe	Heb	Hebe	NE
s1d5	w2131	in	in	in	APPR
s1d5	w2132	Gedanken	Gedanken	Gedanke	NN
s1d5	w2133	dich	dich	dich	PRF
s1d5	w2134	zu	zu	zu	APPR
s1d5	w2135	ihr	ihr	sie	PPER
s1d5	w2136	empor	empor	empor	PTKVZ
s1d5	w2137	,	,	,	$,
s1d5	w2138	und	und	und	KON
s1d5	w2139	schau	ſchau	schau	PTKVZ
s1d5	w213a	Herab	Herab	herab	PTKVZ
s1d5	w213b	:	:	:	$.
s1d5	w213c	die	die	d	ART
s1d5	w213d	Erde	Erd	Erde	NN
s1d5	w213e	'	'	'	$(
s1d5	w213f	ist	iſt	sein	VAFIN
s1d5	w2140	grün	gruͤn	grün	ADJD
s1d5	w2141	,	,	,	$,
s1d5	w2142	soweit	ſoweit	soweit	KOUS
s1d5	w2143	der	der	d	ART
s1d5	w2144	Himmel	Himmel	Himmel	NN
s1d5	w2145	blau	blau	blau	ADJD
s1d5	w2146	.	.	.	$.

# text = 108 .
s8dc	w9bc8	108	108	108	CARD
s8dc	w9bc9	.	.	.	$.

# text = a .
s1d6	w2147	a	a	A	NE
s1d6	w2148	.	.	.	$.

# text = Von Ueberzeugungen ein feſter Grund gelegt Muß erſt ſeyn , der den Bau der ganzen Bildung traͤgt .
s1d7	w2149	Von	Von	von	APPR
s1d7	w214a	Überzeugungen	Ueberzeugungen	Überzeugung	NN
s1d7	w214b	ein	ein	eine	ART
s1d7	w214c	fester	feſter	fest	ADJA
s1d7	w214d	Grund	Grund	Grund	NN
s1d7	w214e	gelegt	gelegt	legen	VVPP
s1d7	w214f	Muß	Muß	müssen	VMFIN
s1d7	w2150	erst	erſt	erst	ADV
s1d7	w2151	sein	ſeyn	sein	VAINF
s1d7	w2152	,	,	,	$,
s1d7	w2153	der	der	die	PRELS
s1d7	w2154	den	den	d	ART
s1d7	w2155	Bau	Bau	Bau	NN
s1d7	w2156	der	der	d	ART
s1d7	w2157	ganzen	ganzen	ganz	ADJA
s1d7	w2158	Bildung	Bildung	Bildung	NN
s1d7	w2159	trägt	traͤgt	tragen	VVFIN
s1d7	w215a	.	.	.	$.

# text = Auf ſchwebendem Geruͤſt mag dann der Zweifel ſchwanken Beim Hoͤherbaun , es wird davon der Grund nicht wanken .
s1d8	w215b	Auf	Auf	auf	APPR
s1d8	w215c	schwebendem	ſchwebendem	schwebend	ADJA
s1d8	w215d	Gerüst	Geruͤſt	Gerüst	NN
s1d8	w215e	mag	mag	mögen	VMFIN
s1d8	w215f	dann	dann	dann	ADV
s1d8	w2160	der	der	d	ART
s1d8	w2161	Zweifel	Zweifel	Zweifel	NN
s1d8	w2162	schwanken	ſchwanken	schwanken	VVFIN
s1d8	w2163	Beim	Beim	beim	APPRART
s1d8	w2164	Höherbaun	Hoͤherbaun	Höherbeau	NN
s1d8	w2165	,	,	,	$,
s1d8	w2166	es	es	es	PPER
s1d8	w2167	wird	wird	werden	VAFIN
s1d8	w2168	davon	davon	davon	PAV
s1d8	w2169	der	der	d	ART
s1d8	w216a	Grund	Grund	Grund	NN
s1d8	w216b	nicht	nicht	nicht	PTKNEG
s1d8	w216c	wanken	wanken	wanken	VVINF
s1d8	w216d	.	.	.	$.

# text = b .
s1d9	w216e	b	b	b	XY
s1d9	w216f	.	.	.	$.

# text = Wer ſelber zweifelt , kann nicht fremde Zweifel heben , Und Ueberzeugung nur kann Ueberzeugung geben .
s1da	w2170	Wer	Wer	wer	PWS
s1da	w2171	selber	ſelber	selber	ADV
s1da	w2172	zweifelt	zweifelt	zweifeln	VVFIN
s1da	w2173	,	,	,	$,
s1da	w2174	kann	kann	können	VMFIN
s1da	w2175	nicht	nicht	nicht	PTKNEG
s1da	w2176	fremde	fremde	fremd	ADJA
s1da	w2177	Zweifel	Zweifel	Zweifel	NN
s1da	w2178	heben	heben	heben	VVFIN
s1da	w2179	,	,	,	$,
s1da	w217a	Und	Und	und	KON
s1da	w217b	Überzeugung	Ueberzeugung	Überzeugung	NN
s1da	w217c	nur	nur	nur	ADV
s1da	w217d	kann	kann	können	VMFIN
s1da	w217e	Überzeugung	Ueberzeugung	Überzeugung	NN
s1da	w217f	geben	geben	geben	VVINF
s1da	w2180	.	.	.	$.

# text = Wenn du der Lehre nicht willſt allen Nachdruck rauben , Muſt du zum wenigſten ſolang du lehrſt dran glauben .
s1db	w2181	Wenn	Wenn	wenn	KOUS
s1db	w2182	du	du	du	PPER
s1db	w2183	der	der	d	ART
s1db	w2184	Lehre	Lehre	Lehre	NN
s1db	w2185	nicht	nicht	nicht	PTKNEG
s1db	w2186	willst	willſt	wollen	VMFIN
s1db	w2187	allen	allen	alle	PIAT
s1db	w2188	Nachdruck	Nachdruck	Nachdruck	NN
s1db	w2189	rauben	rauben	rauben	VVINF
s1db	w218a	,	,	,	$,
s1db	w218b	Musst	Muſt	müssen	VMFIN
s1db	w218c	du	du	du	PPER
s1db	w218d	zum	zum	zum	APPRART
s1db	w218e	wenigsten	wenigſten	wenigste	PIS
s1db	w218f	solang	ſolang	solang	KOUS
s1db	w2190	du	du	du	PPER
s1db	w2191	lehrst	lehrſt	lehren	VVFIN
s1db	w2192	dran	dran	daran	PAV
s1db	w2193	glauben	glauben	glauben	VVINF
s1db	w2194	.	.	.	$.

# text = c.
s1dc	w2195	c.	c.	C.	NE

# text = Das Roß am Wagen merkt des Fuhrmanns Unbeſtand , Reißt widerſpenſtig ihm das Lenkſeil aus der Hand .
s1dd	w2196	Das	Das	d	ART
s1dd	w2197	Roß	Roß	Roß	NN
s1dd	w2198	am	am	am	APPRART
s1dd	w2199	Wagen	Wagen	Wagen	NN
s1dd	w219a	merkt	merkt	merken	VVFIN
s1dd	w219b	des	des	d	ART
s1dd	w219c	Fuhrmanns	Fuhrmanns	fuhrmann	ADJA
s1dd	w219d	Unbestand	Unbeſtand	Unbestand	NN
s1dd	w219e	,	,	,	$,
s1dd	w219f	Reißt	Reißt	reissen	VVFIN
s1dd	w21a0	widerspenstig	widerſpenſtig	widerspenstig	ADJD
s1dd	w21a1	ihm	ihm	er	PPER
s1dd	w21a2	das	das	d	ART
s1dd	w21a3	Lenkseil	Lenkſeil	Lenkseil	NN
s1dd	w21a4	aus	aus	aus	APPR
s1dd	w21a5	der	der	d	ART
s1dd	w21a6	Hand	Hand	Hand	NN
s1dd	w21a7	.	.	.	$.

# text = Und ſicher wird der Zucht dein Zoͤgling ſich entziehn , Zuchtmeiſter , meiſterſt du mit Sicherheit nicht ihn .
s1de	w21a8	Und	Und	und	KON
s1de	w21a9	sicher	ſicher	sicher	ADV
s1de	w21aa	wird	wird	werden	VAFIN
s1de	w21ab	der	der	d	ART
s1de	w21ac	Zucht	Zucht	Zucht	NN
s1de	w21ad	dein	dein	dein	PPOSAT
s1de	w21ae	Zögling	Zoͤgling	Zögling	NN
s1de	w21af	sich	ſich	sich	PRF
s1de	w21b0	entziehen	entziehn	entziehen	VVINF
s1de	w21b1	,	,	,	$,
s1de	w21b2	Zuchtmeister	Zuchtmeiſter	Zuchtmeister	NN
s1de	w21b3	,	,	,	$,
s1de	w21b4	meisterst	meiſterſt	meistern	VVFIN
s1de	w21b5	du	du	du	PPER
s1de	w21b6	mit	mit	mit	APPR
s1de	w21b7	Sicherheit	Sicherheit	Sicherheit	NN
s1de	w21b8	nicht	nicht	nicht	PTKNEG
s1de	w21b9	ihn	ihn	er	PPER
s1de	w21ba	.	.	.	$.

