S_ID	T_ID	TOKENcorr	TOKENorig	LEMMA	POS
s1b8	w397f	;	;	;	$.
s1b8	w3980	die	die	d	ART
s1b8	w3981	aber	aber	aber	ADV
s1b8	w3982	in	in	in	APPR
s1b8	w3983	der	der	d	ART
s1b8	w3984	Gemara	Gemara	Gemara	NN
s1b8	w3985	studieren	ſtudieren	studieren	VVINF
s1b8	w3986	,	,	,	$,
s1b8	w3987	tun	thun	tun	VVINF
s1b8	w3988	,	,	,	$,
s1b8	w3989	was	was	was	PRELS
s1b8	w398a	die	die	d	ART
s1b8	w398b	höchste	hoͤchſte	hoch	ADJA
s1b8	w398c	Tugend	Tugend	Tugend	NN
s1b8	w398d	ist	iſt	sein	VAFIN
s1b8	w398e	.	.	.	$.
s1b8	w398f	In	Jn	in	APPR
s1b8	w3990	der	der	d	ART
s1b8	w3991	Tat	That	Tat	NN
s1b8	w3992	haben	haben	haben	VAFIN
s1b8	w3993	sie	ſie	sie	PPER
s1b8	w3994	Recht	Recht	Recht	NN
s1b8	w3995	,	,	,	$,
s1b8	w3996	die	die	d	ART
s1b8	w3997	Talmudisten	Talmudiſten	Talmudist	NN
s1b8	w3998	,	,	,	$,
s1b8	w3999	denn	denn	denn	ADV
s1b8	w399a	sieht	ſieht	sehen	VVFIN
s1b8	w399b	man	man	man	PIS
s1b8	w399c	auf	auf	auf	APPR
s1b8	w399d	die	die	d	ART
s1b8	w399e	Menge	Menge	Menge	NN
s1b8	w399f	und	und	und	KON
s1b8	w39a0	die	die	d	ART
s1b8	w39a1	Abenteuerlichkeit	Abentheuerlichkeit	Abenteuerlichkeit	NN
s1b8	w39a2	des	des	d	ART
s1b8	w39a3	Wundervollen	Wundervollen	Wundervolle	NN
s1b8	w39a4	,	,	,	$,
s1b8	w39a5	welches	welches	welche	PRELS
s1b8	w39a6	in	in	in	APPR
s1b8	w39a7	den	den	d	ART
s1b8	w39a8	drei	drei	drei	CARD
s1b8	w39a9	Büchern	Buͤchern	Buch	NN
s1b8	w39aa	uns	uns	wir	PPER
s1b8	w39ab	aufbewahrt	aufbewahrt	aufbewahren	VVPP
s1b8	w39ac	ist	iſt	sein	VAFIN
s1b8	w39ad	,	,	,	$,
s1b8	w39ae	so	ſo	so	ADV
s1b8	w39af	ist	iſt	sein	VAFIN
s1b8	w39b0	das	das	d	ART
s1b8	w39b1	alte	alte	alt	ADJA
s1b8	w39b2	Testament	Teſtament	Testament	NN
s1b8	w39b3	mit	mit	mit	APPR
s1b8	w39b4	alle	all’	alle	PIAT
s1b8	w39b5	seinen	ſeinen	seine	PPOSAT
s1b8	w39b6	Unbegreiflichkeiten	Unbegreiflichkeiten	Unbegreiflichkeit	NN
s1b8	w39b7	nichts	nichts	nichts	PIS
s1b8	w39b8	als	als	als	KOKOM
s1b8	w39b9	Wasser	Waſſer	Wasser	NN
s1b8	w39ba	gegen	gegen	gegen	APPR
s1b8	w39bb	den	den	d	ART
s1b8	w39bc	Wein	Wein	Wein	NN
s1b8	w39bd	der	der	d	ART
s1b8	w39be	Mischna	Miſchna	Mischna	NN
s1b8	w39bf	,	,	,	$,
s1b8	w39c0	und	und	und	KON
s1b8	w39c1	den	den	d	ART
s1b8	w39c2	gewürzten	gewuͤrzten	gewürzt	ADJA
s1b8	w39c3	Wein	Wein	Wein	NN
s1b8	w39c4	der	der	d	ART
s1b8	w39c5	Gemara	Gemara	Gemara	NN
s1b8	w39c6	.	.	.	$.

# text = Bei einem Volke , wie die Juden , denen alles Widernatuͤrliche , Wundervolle und Abentheuerliche glaubwuͤrdig , und um ſo glaubwuͤrdiger duͤnkt , je widernatuͤrlicher , wundervoller und abentheuerlicher es iſt , darf es nicht befremden , daß die Miſchna und die Gemara eine ſo willige und glaͤubige Aufnahme fanden .
s1b9	w39c7	Bei	Bei	bei	APPR
s1b9	w39c8	einem	einem	eine	ART
s1b9	w39c9	Volke	Volke	Volk	NN
s1b9	w39ca	,	,	,	$,
s1b9	w39cb	wie	wie	wie	PWAV
s1b9	w39cc	die	die	d	ART
s1b9	w39cd	Juden	Juden	Jude	NN
s1b9	w39ce	,	,	,	$,
s1b9	w39cf	denen	denen	die	PRELS
s1b9	w39d0	alles	alles	alle	PIS
s1b9	w39d1	Widernatürliche	Widernatuͤrliche	Widernatürliche	NN
s1b9	w39d2	,	,	,	$,
s1b9	w39d3	Wundervolle	Wundervolle	Wundervolle	NN
s1b9	w39d4	und	und	und	KON
s1b9	w39d5	Abenteuerliche	Abentheuerliche	Abenteuerliche	NN
s1b9	w39d6	glaubwürdig	glaubwuͤrdig	glaubwürdig	ADJD
s1b9	w39d7	,	,	,	$,
s1b9	w39d8	und	und	und	KON
s1b9	w39d9	um	um	um	KOUI
s1b9	w39da	so	ſo	so	ADV
s1b9	w39db	glaubwürdiger	glaubwuͤrdiger	glaubwürdig	ADJD
s1b9	w39dc	dünkt	duͤnkt	dünken	VVFIN
s1b9	w39dd	,	,	,	$,
s1b9	w39de	je	je	je	ADV
s1b9	w39df	widernatürlicher	widernatuͤrlicher	widernatürlich	ADJA
s1b9	w39e0	,	,	,	$,
s1b9	w39e1	wundervoller	wundervoller	wundervoll	ADJA
s1b9	w39e2	und	und	und	KON
s1b9	w39e3	abenteuerlicher	abentheuerlicher	abenteuerlich	ADJA
s1b9	w39e4	es	es	es	PPER
s1b9	w39e5	ist	iſt	sein	VAFIN
s1b9	w39e6	,	,	,	$,
s1b9	w39e7	darf	darf	dürfen	VMFIN
s1b9	w39e8	es	es	es	PPER
s1b9	w39e9	nicht	nicht	nicht	PTKNEG
s1b9	w39ea	befremden	befremden	befremden	VVINF
s1b9	w39eb	,	,	,	$,
s1b9	w39ec	daß	daß	daß	KOUS
s1b9	w39ed	die	die	d	ART
s1b9	w39ee	Mischna	Miſchna	Mischna	NE
s1b9	w39ef	und	und	und	KON
s1b9	w39f0	die	die	d	ART
s1b9	w39f1	Gemara	Gemara	Gemara	NN
s1b9	w39f2	eine	eine	eine	ART
s1b9	w39f3	so	ſo	so	ADV
s1b9	w39f4	willige	willige	willig	ADJA
s1b9	w39f5	und	und	und	KON
s1b9	w39f6	gläubige	glaͤubige	gläubig	ADJA
s1b9	w39f7	Aufnahme	Aufnahme	Aufnahme	NN
s1b9	w39f8	fanden	fanden	finden	VVFIN
s1b9	w39f9	.	.	.	$.

# text = Allein dieſer uͤbertriebene Hang zum Wunderbaren , dieſe Leichtglaͤubigkeit und Verlogenheit , welche ſich bei allen Juden offenbaren , berechtigen uns an allen Wunderdingen zu zweifeln , die uns von ihren heiligen Schriftſtellern erzaͤhlt , und nicht auf glaubhafte Weiſe von andern beſtaͤtiget werden . — —
s1ba	w39fa	Allein	Allein	allein	ADV
s1ba	w39fb	dieser	dieſer	diese	PDAT
s1ba	w39fc	übertriebene	uͤbertriebene	übertreiben	ADJA
s1ba	w39fd	Hang	Hang	Hang	NN
s1ba	w39fe	zum	zum	zum	APPRART
s1ba	w39ff	Wunderbaren	Wunderbaren	Wunderbare	NN
s1ba	w3a00	,	,	,	$,
s1ba	w3a01	diese	dieſe	diese	PDAT
s1ba	w3a02	Leichtgläubigkeit	Leichtglaͤubigkeit	Leichtgläubigkeit	NN
s1ba	w3a03	und	und	und	KON
s1ba	w3a04	Verlogenheit	Verlogenheit	Verlogenheit	NN
s1ba	w3a05	,	,	,	$,
s1ba	w3a06	welche	welche	welche	PRELS
s1ba	w3a07	sich	ſich	sich	PRF
s1ba	w3a08	bei	bei	bei	APPR
s1ba	w3a09	allen	allen	alle	PIAT
s1ba	w3a0a	Juden	Juden	Jude	NN
s1ba	w3a0b	offenbaren	offenbaren	offenbaren	VVINF
s1ba	w3a0c	,	,	,	$,
s1ba	w3a0d	berechtigen	berechtigen	berechtigen	VVFIN
s1ba	w3a0e	uns	uns	wir	PPER
s1ba	w3a0f	an	an	an	APPR
s1ba	w3a10	allen	allen	alle	PIAT
s1ba	w3a11	Wunderdingen	Wunderdingen	Wunderding	NN
s1ba	w3a12	zu	zu	zu	PTKZU
s1ba	w3a13	zweifeln	zweifeln	zweifeln	VVINF
s1ba	w3a14	,	,	,	$,
s1ba	w3a15	die	die	die	PRELS
s1ba	w3a16	uns	uns	wir	PPER
s1ba	w3a17	von	von	von	APPR
s1ba	w3a18	ihren	ihren	ihr	PPOSAT
s1ba	w3a19	heiligen	heiligen	heilig	ADJA
s1ba	w3a1a	Schriftstellern	Schriftſtellern	Schriftsteller	NN
s1ba	w3a1b	erzählt	erzaͤhlt	erzählen	VVFIN
s1ba	w3a1c	,	,	,	$,
s1ba	w3a1d	und	und	und	KON
s1ba	w3a1e	nicht	nicht	nicht	PTKNEG
s1ba	w3a1f	auf	auf	auf	APPR
s1ba	w3a20	glaubhafte	glaubhafte	glaubhaft	ADJA
s1ba	w3a21	Weise	Weiſe	Weise	NN
s1ba	w3a22	von	von	von	APPR
s1ba	w3a23	anderen	andern	andere	PIS
s1ba	w3a24	bestätiget	beſtaͤtiget	bestätigen	VVFIN
s1ba	w3a25	werden	werden	werden	VAINF
s1ba	w3a26	.	.	.	$.
s1ba	w3a27	--	—	--	$(
s1ba	w3a28	--	—	--	$(

# text = M. ſ . die Talmudiſchen Schriften Maſſenheth Sopherim Kap. 15 ; Schaare orah ; Bava Mezia ; Lad Hakkemach ; Schaare Zedeck .
sb26	w12a77	M.	M.	M.	NE
sb26	w12a78	s	ſ	s	FM
sb26	w12a79	.	.	.	$.
sb26	w12a7a	die	die	d	ART
sb26	w12a7b	Talmudischen	Talmudiſchen	talmudisch	ADJA
sb26	w12a7c	Schriften	Schriften	Schrift	NN
sb26	w12a7d	Massenheth	Maſſenheth	Massenheth	NE
sb26	w12a7e	Sopherim	Sopherim	Sopherim	NE
sb26	w12a7f	Kap.	Kap.	Kap.	NN
sb26	w12a80	15	15	15	CARD
sb26	w12a81	;	;	;	$.
sb26	w12a82	Schaare	Schaare	Schaare	NE
sb26	w12a83	Ora	orah	Ora	NE
sb26	w12a84	;	;	;	$.
sb26	w12a85	Bava	Bava	Bava	NE
sb26	w12a86	Mezia	Mezia	Mezia	NE
sb26	w12a87	;	;	;	$.
sb26	w12a88	Lad	Lad	Lad	NE
sb26	w12a89	Hackmach	Hakkemach	Hackemach	NN
sb26	w12a8a	;	;	;	$.
sb26	w12a8b	Schaare	Schaare	Schaare	ADJA
sb26	w12a8c	Zedeck	Zedeck	Zedeck	NN
sb26	w12a8d	.	.	.	$.

# text = Das ſchriftliche Geſetz , ſagen die Rabbiner , kann nicht erklaͤrt werden ohne das muͤndliche .
s1bb	w3a29	Das	Das	d	ART
s1bb	w3a2a	schriftliche	ſchriftliche	schriftlich	ADJA
s1bb	w3a2b	Gesetz	Geſetz	Gesetz	NN
s1bb	w3a2c	,	,	,	$,
s1bb	w3a2d	sagen	ſagen	sagen	VVFIN
s1bb	w3a2e	die	die	d	ART
s1bb	w3a2f	Rabbiner	Rabbiner	Rabbiner	NN
s1bb	w3a30	,	,	,	$,
s1bb	w3a31	kann	kann	können	VMFIN
s1bb	w3a32	nicht	nicht	nicht	PTKNEG
s1bb	w3a33	erklärt	erklaͤrt	erklären	VVPP
s1bb	w3a34	werden	werden	werden	VAINF
s1bb	w3a35	ohne	ohne	ohne	APPR
s1bb	w3a36	das	das	d	ART
s1bb	w3a37	mündliche	muͤndliche	mündlich	ADJA
s1bb	w3a38	.	.	.	$.

# text = Dieſe beiden Geſetze haͤngen zuſammen , wie „ zwei junge Rehzwillinge . ‟
s1bc	w3a39	Diese	Dieſe	diese	PDAT
s1bc	w3a3a	beiden	beiden	beide	PIAT
s1bc	w3a3b	Gesetze	Geſetze	Gesetz	NN
s1bc	w3a3c	hängen	haͤngen	hängen	VVFIN
s1bc	w3a3d	zusammen	zuſammen	zusammen	PTKVZ
s1bc	w3a3e	,	,	,	$,
s1bc	w3a3f	wie	wie	wie	KOKOM
s1bc	w3a40	"	„	"	$(
s1bc	w3a41	zwei	zwei	zwei	CARD
s1bc	w3a42	junge	junge	jung	ADJA
s1bc	w3a43	Rehzwillinge	Rehzwillinge	Rehzwilling	NN
s1bc	w3a44	.	.	.	$.
s1bc	w3a45	"	‟	"	$(

# text = Die Worte der Rabbiner ſind angenehmer , als die Worte der Propheten ; das gewoͤhnliche Geſpraͤch eines Rabbiners iſt dem ganzen Geſetz gleich .
s1bd	w3a46	Die	Die	d	ART
s1bd	w3a47	Worte	Worte	Wort	NN
s1bd	w3a48	der	der	d	ART
s1bd	w3a49	Rabbiner	Rabbiner	Rabbiner	NN
s1bd	w3a4a	sind	ſind	sein	VAFIN
s1bd	w3a4b	angenehmer	angenehmer	angenehm	ADJD
s1bd	w3a4c	,	,	,	$,
s1bd	w3a4d	als	als	als	KOUS
s1bd	w3a4e	die	die	d	ART
s1bd	w3a4f	Worte	Worte	Wort	NN
s1bd	w3a50	der	der	d	ART
s1bd	w3a51	Propheten	Propheten	Prophet	NN
s1bd	w3a52	;	;	;	$.
s1bd	w3a53	das	das	d	ART
s1bd	w3a54	gewöhnliche	gewoͤhnliche	gewöhnlich	ADJA
s1bd	w3a55	Gespräch	Geſpraͤch	Gespräch	NN
s1bd	w3a56	eines	eines	eine	ART
s1bd	w3a57	Rabbiners	Rabbiners	Rabbiner	NN
s1bd	w3a58	ist	iſt	sein	VAFIN
s1bd	w3a59	dem	dem	d	ART
s1bd	w3a5a	ganzen	ganzen	ganz	ADJA
s1bd	w3a5b	Gesetz	Geſetz	Gesetz	NN
s1bd	w3a5c	gleich	gleich	gleich	ADV
s1bd	w3a5d	.	.	.	$.

# text = Wer mit einem Rabbiner an einem Tiſche ſpeist , oder ihn zu Gaſte bittet , oder ihm ſeine Tochter zum Weibe giebt ; dem wiederfaͤhrt ſo viel Gnade , als ob er den Glanz der goͤttlichen Majeſtaͤt ſelbſt genoͤße !
s1be	w3a5e	Wer	Wer	wer	PWS
s1be	w3a5f	mit	mit	mit	APPR
s1be	w3a60	einem	einem	eine	ART
s1be	w3a61	Rabbiner	Rabbiner	Rabbiner	NN
s1be	w3a62	an	an	an	APPR
s1be	w3a63	einem	einem	eine	ART
s1be	w3a64	Tische	Tiſche	Tisch	NN
s1be	w3a65	speist	ſpeist	speisen	VVFIN
s1be	w3a66	,	,	,	$,
s1be	w3a67	oder	oder	oder	KON
s1be	w3a68	ihn	ihn	er	PPER
s1be	w3a69	zu	zu	zu	APPR
s1be	w3a6a	Gaste	Gaſte	Gast	NN
s1be	w3a6b	bittet	bittet	bitten	VVFIN
s1be	w3a6c	,	,	,	$,
s1be	w3a6d	oder	oder	oder	KON
s1be	w3a6e	ihm	ihm	er	PPER
s1be	w3a6f	seine	ſeine	seine	PPOSAT
s1be	w3a70	Tochter	Tochter	Tochter	NN
s1be	w3a71	zum	zum	zum	APPRART
s1be	w3a72	Weibe	Weibe	Weib	NN
s1be	w3a73	gibt	giebt	geben	VVFIN
s1be	w3a74	;	;	;	$.
s1be	w3a75	dem	dem	die	PDS
s1be	w3a76	widerfährt	wiederfaͤhrt	widerfahren	VVFIN
s1be	w3a77	so	ſo	so	ADV
s1be	w3a78	viel	viel	viel	PIAT
s1be	w3a79	Gnade	Gnade	Gnade	NN
s1be	w3a7a	,	,	,	$,
s1be	w3a7b	als	als	als	KOKOM
s1be	w3a7c	ob	ob	ob	KOUS
s1be	w3a7d	er	er	er	PPER
s1be	w3a7e	den	den	d	ART
s1be	w3a7f	Glanz	Glanz	Glanz	NN
s1be	w3a80	der	der	d	ART
s1be	w3a81	göttlichen	goͤttlichen	göttlich	ADJA
s1be	w3a82	Majestät	Majeſtaͤt	Majestät	NN
s1be	w3a83	selbst	ſelbſt	selbst	ADV
s1be	w3a84	genöße	genoͤße	genießen	VVFIN
s1be	w3a85	!	!	!	$.

# text = Joſeph Getakilia im Buch Schaare orah ; Lar Hakkemach ; Laphtor Apherach ; Medraſch miſchle .
sb27	w12a8e	Joseph	Joſeph	Joseph	NE
sb27	w12a8f	Getakilia	Getakilia	Getakilia	NE
sb27	w12a90	im	im	im	APPRART
sb27	w12a91	Buch	Buch	Buch	NN
sb27	w12a92	Schaare	Schaare	Schaare	NE
sb27	w12a93	Ora	orah	Ora	NE
sb27	w12a94	;	;	;	$.
sb27	w12a95	Lar	Lar	Lar	NN
sb27	w12a96	Hackmach	Hakkemach	Hackemach	NN
sb27	w12a97	;	;	;	$.
sb27	w12a98	Laphtor	Laphtor	Laphtor	NE
sb27	w12a99	Apherach	Apherach	Apherach	NE
sb27	w12a9a	;	;	;	$.
sb27	w12a9b	Medrasch	Medraſch	Medrasch	NE
sb27	w12a9c	mischle	miſchle	Mischle	NE
sb27	w12a9d	.	.	.	$.

# text = Buch Laphtor Apherach und Berahoth .
sb28	w12a9e	Buch	Buch	Buch	NN
sb28	w12a9f	Laphtor	Laphtor	Laphtor	NE
sb28	w12aa0	Apherach	Apherach	Apherach	NE
sb28	w12aa1	und	und	und	KON
sb28	w12aa2	Berahoth	Berahoth	Berahoth	NE
sb28	w12aa3	.	.	.	$.

# text = Wenn ein chriſtlicher Pabſt , Biſchof oder Abt mir das Letztere von ſich ruͤhmte , ſo wuͤrd’ ich ’s glauben ; aber ein ſchmutziger Rabbiner —
s1bf	w3a86	Wenn	Wenn	wenn	KOUS
s1bf	w3a87	ein	ein	eine	ART
s1bf	w3a88	christlicher	chriſtlicher	christlich	ADJA
s1bf	w3a89	Papst	Pabſt	Papst	NN
s1bf	w3a8a	,	,	,	$,
s1bf	w3a8b	Bischof	Biſchof	Bischof	NN
s1bf	w3a8c	oder	oder	oder	KON
s1bf	w3a8d	Abt	Abt	Abt	NN
s1bf	w3a8e	mir	mir	ich	PPER
s1bf	w3a8f	das	das	die	PDS
s1bf	w3a90	Letztere	Letztere	letztere	PIS
s1bf	w3a91	von	von	von	APPR
s1bf	w3a92	sich	ſich	sich	PRF
s1bf	w3a93	rühmte	ruͤhmte	rühmen	VVFIN
s1bf	w3a94	,	,	,	$,
s1bf	w3a95	so	ſo	so	ADV
s1bf	w3a96	würde	wuͤrd’	werden	VAFIN
s1bf	w3a97	ich	ich	ich	PPER
s1bf	w3a98	es	’s	es	PPER
s1bf	w3a99	glauben	glauben	glauben	VVINF
s1bf	w3a9a	;	;	;	$.
s1bf	w3a9b	aber	aber	aber	ADV
s1bf	w3a9c	ein	ein	eine	ART
s1bf	w3a9d	schmutziger	ſchmutziger	schmutzig	ADJA
s1bf	w3a9e	Rabbiner	Rabbiner	Rabbiner	NN
s1bf	w3a9f	--	—	--	$(

# text = Fi donc !
s1c0	w3aa0	Fi	Fi	fi	FM
s1c0	w3aa1	donc	donc	donc	FM
s1c0	w3aa2	!	!	!	$.

# text = Moſes empfieng uͤbrigens nach der Lehre der Talmudiſten das Geſetz nicht auf dem Berge Sinai , ſondern im Himmel ſelbſt .
s1c1	w3aa3	Moses	Moſes	Moses	NE
s1c1	w3aa4	empfing	empfieng	empfangen	VVFIN
s1c1	w3aa5	übrigens	uͤbrigens	übrigens	ADV
s1c1	w3aa6	nach	nach	nach	APPR
s1c1	w3aa7	der	der	d	ART
s1c1	w3aa8	Lehre	Lehre	Lehre	NN
s1c1	w3aa9	der	der	d	ART
s1c1	w3aaa	Talmudisten	Talmudiſten	Talmudist	NN
s1c1	w3aab	das	das	d	ART
s1c1	w3aac	Gesetz	Geſetz	Gesetz	NN
s1c1	w3aad	nicht	nicht	nicht	PTKNEG
s1c1	w3aae	auf	auf	auf	APPR
s1c1	w3aaf	dem	dem	d	ART
s1c1	w3ab0	Berge	Berge	Berg	NN
s1c1	w3ab1	Sinai	Sinai	Sinai	NE
s1c1	w3ab2	,	,	,	$,
s1c1	w3ab3	sondern	ſondern	sondern	KON
s1c1	w3ab4	im	im	im	APPRART
s1c1	w3ab5	Himmel	Himmel	Himmel	NN
s1c1	w3ab6	selbst	ſelbſt	selbst	ADV
s1c1	w3ab7	.	.	.	$.

# text = „ Zu jener Zeit , heißt es , als Moſes , unſer Lehrmeiſter , auf welchem der Friede ſey , in die Hoͤhe ( in den Himmel ) fahren ſollte , kam eine Wolke , und legte ſich vor ihm nieder .
s1c2	w3ab8	"	„	"	$(
s1c2	w3ab9	Zu	Zu	zu	APPR
s1c2	w3aba	jener	jener	jen	PDAT
s1c2	w3abb	Zeit	Zeit	Zeit	NN
s1c2	w3abc	,	,	,	$,
s1c2	w3abd	heißt	heißt	heißen	VVFIN
s1c2	w3abe	es	es	es	PPER
s1c2	w3abf	,	,	,	$,
s1c2	w3ac0	als	als	als	KOKOM
s1c2	w3ac1	Moses	Moſes	Moses	NE
s1c2	w3ac2	,	,	,	$,
s1c2	w3ac3	unser	unſer	unsere	PPOSAT
s1c2	w3ac4	Lehrmeister	Lehrmeiſter	Lehrmeister	NN
s1c2	w3ac5	,	,	,	$,
s1c2	w3ac6	auf	auf	auf	APPR
s1c2	w3ac7	welchem	welchem	welche	PRELS
s1c2	w3ac8	der	der	d	ART
s1c2	w3ac9	Friede	Friede	Friede	NN
s1c2	w3aca	sei	ſey	sein	VAFIN
s1c2	w3acb	,	,	,	$,
s1c2	w3acc	in	in	in	APPR
s1c2	w3acd	die	die	d	ART
s1c2	w3ace	Höhe	Hoͤhe	Höhe	NN
s1c2	w3acf	(	(	(	$(
s1c2	w3ad0	in	in	in	APPR
s1c2	w3ad1	den	den	d	ART
s1c2	w3ad2	Himmel	Himmel	Himmel	NN
s1c2	w3ad3	)	)	)	$(
s1c2	w3ad4	fahren	fahren	fahren	VVINF
s1c2	w3ad5	sollte	ſollte	sollen	VMFIN
s1c2	w3ad6	,	,	,	$,
s1c2	w3ad7	kam	kam	kommen	VVFIN
s1c2	w3ad8	eine	eine	eine	ART
s1c2	w3ad9	Wolke	Wolke	Wolke	NN
s1c2	w3ada	,	,	,	$,
s1c2	w3adb	und	und	und	KON
s1c2	w3adc	legte	legte	legen	VVFIN
s1c2	w3add	sich	ſich	sich	PRF
s1c2	w3ade	vor	vor	vor	APPR
s1c2	w3adf	ihm	ihm	er	PPER
s1c2	w3ae0	nieder	nieder	nieder	PTKVZ
s1c2	w3ae1	.	.	.	$.

# text = Er wußte jedoch nicht : ob er darauf fahren , oder ſich daran halten ſollte ; gleich oͤffnete ſich die Wolke ; er trat hinein , und wandelte im Himmel , wie man auf Erden wandelt ; denn es ſteht im Geſetz ( 2 B. Moſ. 24. 18 ) .
s1c3	w3ae2	Er	Er	er	PPER
s1c3	w3ae3	wußte	wußte	wissen	VVFIN
s1c3	w3ae4	jedoch	jedoch	jedoch	ADV
s1c3	w3ae5	nicht	nicht	nicht	PTKNEG
s1c3	w3ae6	:	:	:	$.
s1c3	w3ae7	ob	ob	ob	KOUS
s1c3	w3ae8	er	er	er	PPER
s1c3	w3ae9	darauf	darauf	darauf	PAV
s1c3	w3aea	fahren	fahren	fahren	VVINF
s1c3	w3aeb	,	,	,	$,
s1c3	w3aec	oder	oder	oder	KON
s1c3	w3aed	sich	ſich	sich	PRF
s1c3	w3aee	daran	daran	daran	PAV
s1c3	w3aef	halten	halten	halten	VVINF
s1c3	w3af0	sollte	ſollte	sollen	VMFIN
s1c3	w3af1	;	;	;	$.
s1c3	w3af2	gleich	gleich	gleich	ADV
s1c3	w3af3	öffnete	oͤffnete	öffnen	VVFIN
s1c3	w3af4	sich	ſich	sich	PRF
s1c3	w3af5	die	die	d	ART
s1c3	w3af6	Wolke	Wolke	Wolke	NN
s1c3	w3af7	;	;	;	$.
s1c3	w3af8	er	er	er	PPER
s1c3	w3af9	trat	trat	treten	VVFIN
s1c3	w3afa	hinein	hinein	hinein	PTKVZ
s1c3	w3afb	,	,	,	$,
s1c3	w3afc	und	und	und	KON
s1c3	w3afd	wandelte	wandelte	wandeln	VVFIN
s1c3	w3afe	im	im	im	APPRART
s1c3	w3aff	Himmel	Himmel	Himmel	NN
s1c3	w3b00	,	,	,	$,
s1c3	w3b01	wie	wie	wie	PWAV
s1c3	w3b02	man	man	man	PIS
s1c3	w3b03	auf	auf	auf	APPR
s1c3	w3b04	Erden	Erden	Erde	NN
s1c3	w3b05	wandelt	wandelt	wandeln	VVFIN
s1c3	w3b06	;	;	;	$.
s1c3	w3b07	denn	denn	denn	KON
s1c3	w3b08	es	es	es	PPER
s1c3	w3b09	steht	ſteht	stehen	VVFIN
s1c3	w3b0a	im	im	im	APPRART
s1c3	w3b0b	Gesetz	Geſetz	Gesetz	NN
s1c3	w3b0c	(	(	(	$(
s1c3	w3b0d	2	2	2	CARD
s1c3	w3b0e	B.	B.	B.	NN
s1c3	w3b0f	Mos.	Moſ.	Mos.	NN
s1c3	w3b10	24.	24.	24.	ADJA
s1c3	w3b11	18	18	18	CARD
s1c3	w3b12	)	)	)	$(
s1c3	w3b13	.	.	.	$.

# text = Und Moſes gieng mitten in die Wolke .
s1c4	w3b14	Und	Und	und	KON
s1c4	w3b15	Moses	Moſes	Moses	NE
s1c4	w3b16	ging	gieng	gehen	VVFIN
s1c4	w3b17	mitten	mitten	mitten	ADV
s1c4	w3b18	in	in	in	APPR
s1c4	w3b19	die	die	d	ART
s1c4	w3b1a	Wolke	Wolke	Wolke	NN
s1c4	w3b1b	.	.	.	$.

# text = Als ihn aber der Thuͤrhuͤter , Remuel , der Engel , welcher den zwoͤlftauſend Engeln des Verderbens vorgeſetzt iſt , antraf , redete derſelbe ihn mit barſchen Worten an :
s1c5	w3b1c	Als	Als	als	KOUS
s1c5	w3b1d	ihn	ihn	er	PPER
s1c5	w3b1e	aber	aber	aber	ADV
s1c5	w3b1f	der	der	d	ART
s1c5	w3b20	Türhüter	Thuͤrhuͤter	Türhüter	NN
s1c5	w3b21	,	,	,	$,
s1c5	w3b22	Remuel	Remuel	Remuel	NE
s1c5	w3b23	,	,	,	$,
s1c5	w3b24	der	der	d	ART
s1c5	w3b25	Engel	Engel	Engel	NN
s1c5	w3b26	,	,	,	$,
s1c5	w3b27	welcher	welcher	welche	PRELS
s1c5	w3b28	den	den	d	ART
s1c5	w3b29	zwölftausend	zwoͤlftauſend	zwölftausend	CARD
s1c5	w3b2a	Engeln	Engeln	Engel	NN
s1c5	w3b2b	des	des	d	ART
s1c5	w3b2c	Verderbens	Verderbens	Verderben	NN
s1c5	w3b2d	vorgesetzt	vorgeſetzt	vorsetzen	VVPP
s1c5	w3b2e	ist	iſt	sein	VAFIN
s1c5	w3b2f	,	,	,	$,
s1c5	w3b30	antraf	antraf	antreffen	VVFIN
s1c5	w3b31	,	,	,	$,
s1c5	w3b32	redete	redete	reden	VVFIN
s1c5	w3b33	derselbe	derſelbe	dieselbe	PDAT
s1c5	w3b34	ihn	ihn	er	PPER
s1c5	w3b35	mit	mit	mit	APPR
s1c5	w3b36	barschen	barſchen	barsch	ADJA
s1c5	w3b37	Worten	Worten	Wort	NN
s1c5	w3b38	an	an	an	PTKVZ
s1c5	w3b39	:	:	:	$.

# text = Was haſt du Sohn Amrams hier in der Wohnung der Engel des Feuers zu thun ? —
s1c6	w3b3a	Was	Was	was	PWS
s1c6	w3b3b	hast	haſt	haben	VAFIN
s1c6	w3b3c	du	du	du	PPER
s1c6	w3b3d	Sohn	Sohn	Sohn	NN
s1c6	w3b3e	Amrams	Amrams	Amram	NE
s1c6	w3b3f	hier	hier	hier	ADV
s1c6	w3b40	in	in	in	APPR
s1c6	w3b41	der	der	d	ART
s1c6	w3b42	Wohnung	Wohnung	Wohnung	NN
s1c6	w3b43	der	der	d	ART
s1c6	w3b44	Engel	Engel	Engel	NN
s1c6	w3b45	des	des	d	ART
s1c6	w3b46	Feuers	Feuers	Feuer	NN
s1c6	w3b47	zu	zu	zu	PTKZU
s1c6	w3b48	tun	thun	tun	VVINF
s1c6	w3b49	?	?	?	$.
s1c6	w3b4a	--	—	--	$(

